left wheel speed,right wheel speed,gyro x,gyro y,gyro z,timestamp
48.0,-50.0,0.0429287813603878,-0.10438983142375946,-1.078896164894104,16:30:36.333172
15.0,-21.0,-0.0012365670409053564,0.013473108410835266,-0.10907202959060669,16:30:36.436468
15.0,-21.0,-0.0001723417080938816,-0.0011599878780543804,-0.005087649449706078,16:30:36.543887
0.0,0.0,-0.0009705107659101486,-9.576277807354927e-05,-0.0009073722758330405,16:30:36.647249
0.0,0.0,-0.0007044542580842972,0.0007024062797427177,-0.0003848377673421055,16:30:36.750663
0.0,0.0,9.371456690132618e-05,0.00017029372975230217,-0.0003848377673421055,16:30:36.854096
0.0,0.0,-0.0001723417080938816,0.00017029372975230217,-0.0006461050361394882,16:30:36.963040
0.0,0.0,-0.0001723417080938816,0.00017029372975230217,-0.0006461050361394882,16:30:37.066542
17.0,0.0,0.014726812019944191,0.018262121826410294,-0.356753408908844,16:30:37.170467
22.0,0.0,0.008341459557414055,0.005491419695317745,-0.4821617305278778,16:30:37.273905
29.0,-28.0,0.026433289051055908,0.010546489618718624,-0.5895426273345947,16:30:37.382043
38.0,-39.0,0.09347947686910629,0.048060428351163864,-0.7779163122177124,16:30:37.485484
46.0,-45.0,0.06314905732870102,0.06535408645868301,-0.9932005405426025,16:30:37.588704
45.0,-47.0,-0.04832853376865387,0.018262121826410294,-1.0543370246887207,16:30:37.691779
0.0,0.0,0.013396529480814934,0.024913528934121132,-0.2235071063041687,16:30:37.795122
0.0,0.0,-0.0009705107659101486,0.0004363497719168663,0.0006602313951589167,16:30:37.897948
0.0,0.0,9.371456690132618e-05,0.0012345188297331333,0.0009214986930601299,16:30:38.001106
0.0,0.0,0.0008918835083022714,0.0022987439297139645,0.0019665679428726435,16:30:38.104210
24.0,25.0,0.03175441548228264,0.007087757345288992,0.07172493636608124,16:30:38.207216
29.0,30.0,-0.01507149450480938,-0.03468308225274086,0.039589058607816696,16:30:38.311717
47.0,45.0,0.08283722400665283,0.06987704336643219,0.04167919233441353,16:30:38.416343
55.0,64.0,0.11556214839220047,0.19971251487731934,0.0931488573551178,16:30:38.528335
57.0,71.0,0.07086469233036041,0.08105140924453735,0.16003328561782837,16:30:38.632943
62.0,86.0,-0.095952607691288,-0.047453783452510834,0.23344938457012177,16:30:38.737611
60.0,111.0,0.012066248804330826,0.005491419695317745,0.5555919408798218,16:30:38.842276
41.0,71.0,-0.004961355123668909,0.010280433110892773,0.5200595855712891,16:30:38.957491
0.0,0.0,-0.0001723417080938816,-0.00541688920930028,-0.0009073722758330405,16:30:39.071500
0.0,0.0,-0.0012365670409053564,0.0033629692625254393,0.00039896415546536446,16:30:39.174712
0.0,0.0,0.0011579397832974792,-0.003554494585841894,0.0006602313951589167,16:30:39.277921
0.0,0.0,0.0008918835083022714,0.00283085647970438,0.0001376968575641513,16:30:39.381199
0.0,0.0,0.00035977084189653397,0.0007024062797427177,0.0001376968575641513,16:30:39.487779
0.0,0.0,-0.0009705107659101486,-0.0006278753280639648,0.0001376968575641513,16:30:39.591144
0.0,0.0,-0.0004383979830890894,0.0004363497719168663,0.0001376968575641513,16:30:39.694332
0.0,0.0,0.0035524466075003147,0.0012345188297331333,0.010065854527056217,16:30:39.797617
-19.0,24.0,-0.023319240659475327,0.02278507873415947,0.4578779935836792,16:30:39.904194
-17.0,20.0,-0.011878818273544312,-0.008343508467078209,0.4213005602359772,16:30:40.007998
-29.0,31.0,0.032818637788295746,0.05417972430586815,0.6321432590484619,16:30:40.111417
-29.0,31.0,0.032818637788295746,0.05417972430586815,0.6321432590484619,16:30:40.214790
0.0,12.0,0.0011579397832974792,0.0012345188297331333,0.005101775284856558,16:30:40.317642
0.0,0.0,9.371456690132618e-05,0.0004363497719168663,-0.0006461050361394882,16:30:40.420672
0.0,0.0,-0.0004383979830890894,0.0004363497719168663,-0.0003848377673421055,16:30:40.524068
0.0,0.0,-0.0004383979830890894,0.00017029372975230217,0.0001376968575641513,16:30:40.627083
0.0,0.0,0.0008918835083022714,0.0009684623219072819,0.0001376968575641513,16:30:40.730467
0.0,0.0,-0.0009703964460641146,-9.520258754491806e-05,0.0009255716577172279,16:30:40.833759
0.0,0.0,-0.0017639091238379478,0.0006963377818465233,-0.00012032689846819267,16:30:40.936749
0.0,0.0,0.0008949696784839034,-0.0006352798081934452,-0.0009019729332067072,16:30:41.042801
0.0,0.0,0.00035962718538939953,-0.00010295258834958076,0.0006681554368697107,16:30:41.145787
0.0,0.0,0.00035759201273322105,0.00043166661635041237,-0.0003715779457706958,16:30:41.248649
0.0,0.0,0.0014219064032658935,0.0004265657626092434,0.001199608901515603,16:30:41.351696
0.0,0.0,-0.00017643440514802933,0.0004245433956384659,-0.0003695649793371558,16:30:41.454709
0.0,0.0,-0.0007093423046171665,-0.001438673585653305,-0.00010466355888638645,16:30:41.557605
0.0,0.0,-0.0001747084315866232,0.0006934353150427341,-0.0008827882702462375,16:30:41.660492
0.0,0.0,-0.0004381469916552305,0.00015928363427519798,0.00016345793846994638,16:30:41.765429
0.0,0.0,0.0006247321143746376,0.0004239319823682308,-0.00035747827496379614,16:30:41.868331
0.0,0.0,9.533483535051346e-05,-0.000900772400200367,0.00016349984798580408,16:30:41.971294
0.0,0.0,0.00036373361945152283,-0.0008993535302579403,-9.807776950765401e-05,16:30:42.074291
0.0,0.0,-0.00016856449656188488,0.0009635067544877529,0.00042751739965751767,16:30:42.180809
0.0,0.0,0.00036146282218396664,0.00016534607857465744,-0.0006136886077001691,16:30:42.284126
0.0,0.0,-0.00016382010653614998,-0.00036546215415000916,-0.000872968987096101,16:30:42.388634
0.0,0.0,0.0006338718812912703,-9.476533159613609e-05,0.0001795142743503675,16:30:42.493363
0.0,0.0,-0.0001631809864193201,0.0009690937586128712,0.0007025363738648593,16:30:42.602680
0.0,0.0,0.00010029971599578857,-0.0003585680387914181,-0.0011208311188966036,16:30:42.707370
0.0,0.0,0.0011680807219818234,0.0009729564189910889,-0.0003312158805783838,16:30:42.811863
0.0,0.0,-0.000958379590883851,-8.660135790705681e-05,-0.0003272090689279139,16:30:42.916306
0.0,0.0,0.0001076750922948122,0.0012452462688088417,0.0007196184014901519,16:30:43.020859
0.0,0.0,-0.00015820283442735672,0.0007084552198648453,0.00045962887816131115,16:30:43.125227
0.0,0.0,0.0009028798667714,0.00044172024354338646,-0.0003197714395355433,16:30:43.229765
0.0,0.0,-0.001226414693519473,-0.0014189411886036396,-0.0016225387807935476,16:30:43.334368
0.0,0.0,-0.001226414693519473,-0.0014189411886036396,-0.0016225387807935476,16:30:43.439317
0.0,0.0,-0.0006996418815106153,-0.0006157909519970417,-0.00030515939579345286,16:30:43.543745
0.0,0.0,-0.000701880780979991,-7.7798031270504e-05,-0.000304767454508692,16:30:43.648245
0.0,0.0,0.001954065402969718,0.00019184080883860588,-0.0005569342174567282,16:30:43.751880
0.0,0.0,0.0014180896105244756,-0.00034141819924116135,-3.328279490233399e-05,16:30:43.856095
0.0,0.0,0.001149270567111671,-0.0006030052900314331,-0.0010723574087023735,16:30:43.959682
0.0,0.0,8.533243089914322e-05,-7.245875895023346e-05,-2.230934660474304e-05,16:30:44.063107
0.0,0.0,-0.0007094815373420715,0.00019922712817788124,0.0005002323887310922,16:30:44.166561
0.0,0.0,-0.00017551472410559654,-0.0008637993596494198,-0.00028343650046736,16:30:44.270059
0.0,0.0,9.237322956323624e-05,-6.89653679728508e-05,0.0012840235140174627,16:30:44.373042
0.0,0.0,-0.0001754583790898323,0.00019950000569224358,-1.9031511328648776e-05,16:30:44.476584
0.0,0.0,-0.0007069199346005917,-6.655789911746979e-05,-1.878623697848525e-05,16:30:44.586194
0.0,0.0,9.993277490139008e-05,0.00046475790441036224,-0.0013264506123960018,16:30:44.689742
0.0,0.0,-0.00016942806541919708,-0.0005987915210425854,0.00023918840452097356,16:30:44.793171
0.0,0.0,-0.00016370532102882862,0.00020083459094166756,-0.0005471942713484168,16:30:44.896211
0.0,0.0,0.00010186014696955681,0.0007343711331486702,-0.000549718679394573,16:30:44.999337
0.0,0.0,-0.00016419612802565098,-0.0016601355746388435,-2.71841163339559e-05,16:30:45.103030
0.0,0.0,-0.00016419612802565098,-0.0016601355746388435,-2.71841163339559e-05,16:30:45.206465
0.0,0.0,0.0016981980297714472,0.00046831462532281876,0.0025854886043816805,16:30:45.309895
0.0,0.0,0.00010186014696955681,-0.004852811340242624,0.060586825013160706,16:30:45.413336
-26.0,27.0,-0.013200954534113407,-0.008577600121498108,0.589391827583313,16:30:45.516307
-23.0,24.0,0.011808337643742561,-0.03358689323067665,0.49272292852401733,16:30:45.619524
-33.0,33.0,0.049056217074394226,-0.025871258229017258,0.7469359636306763,16:30:45.727912
-42.0,39.0,-0.010540392249822617,0.056340139359235764,0.8723443150520325,16:30:45.831096
-46.0,45.0,0.09721241146326065,0.08587238937616348,1.013951063156128,16:30:45.934132
-46.0,47.0,0.04666171222925186,0.03611985966563225,0.9601301550865173,16:30:46.037148
-48.0,49.0,0.03734974190592766,0.007917891256511211,1.0795292854309082,16:30:46.145106
-50.0,49.0,0.02910199761390686,-0.04183463752269745,1.0808355808258057,16:30:46.248314
-49.0,48.0,0.07379945367574692,0.05846858769655228,1.1069622039794922,16:30:46.352776
-49.0,48.0,0.07379945367574692,0.05846858769655228,1.1069622039794922,16:30:46.457386
-49.0,48.0,0.07379945367574692,0.05846858769655228,1.1069622039794922,16:30:46.565024
-50.0,51.0,0.08311142772436142,0.056606195867061615,1.086060881614685,16:30:46.669405
-49.0,52.0,-0.00681560393422842,0.02760605700314045,1.1127102375030518,16:30:46.773751
-50.0,51.0,-0.009210110642015934,0.0456978864967823,1.1419720649719238,16:30:46.877954
-49.0,51.0,-0.052311234176158905,-0.04768787696957588,1.1597381830215454,16:30:46.982278
-48.0,51.0,0.006487211212515831,0.0534135177731514,1.130215048789978,16:30:47.085112
-50.0,52.0,-0.05523785203695297,0.10875322669744492,1.1461522579193115,16:30:47.188146
-48.0,52.0,-0.08237559348344803,-0.026669427752494812,1.1764593124389648,16:30:47.291229
-51.0,50.0,-0.057366304099559784,0.04676211252808571,1.1842973232269287,16:30:47.394336
-49.0,49.0,-0.09940320253372192,-0.02640337124466896,1.2665966749191284,16:30:47.497128
-48.0,46.0,-0.0688067227602005,-0.023210696876049042,1.2506592273712158,16:30:47.600272
-52.0,48.0,-0.0775865837931633,-0.05540350824594498,1.2208747863769531,16:30:47.706234
-53.0,49.0,-0.018788136541843414,0.0456978864967823,1.19918954372406,16:30:47.809520
-50.0,49.0,0.03894607722759247,-0.022412527352571487,1.1513776779174805,16:30:47.912458
-52.0,48.0,-0.014265179634094238,-0.05407322943210602,1.1027820110321045,16:30:48.015525
-51.0,50.0,0.06156086549162865,0.08720266819000244,1.19918954372406,16:30:48.118840
-51.0,50.0,-0.09594446420669556,-0.09344956278800964,1.1273411512374878,16:30:48.221837
-48.0,52.0,0.13791903853416443,0.01297296117991209,1.120548129081726,16:30:48.324871
-49.0,51.0,-0.13877952098846436,-0.04742182046175003,1.1673150062561035,16:30:48.427914
-51.0,49.0,-0.030760670080780983,0.046229999512434006,1.0991243124008179,16:30:48.531347
-50.0,50.0,0.003826648462563753,-0.025339148938655853,1.1247284412384033,16:30:48.634166
-48.0,52.0,0.12248776108026505,-0.09557801485061646,1.1414495706558228,16:30:48.737041
-50.0,52.0,-0.08769672363996506,0.01882619969546795,1.120025634765625,16:30:48.844693
-50.0,51.0,-0.029696444049477577,0.022018874064087868,1.112971305847168,16:30:48.947690
-51.0,51.0,-0.039806585758924484,-0.006183092948049307,1.1343952417373657,16:30:49.050637
-49.0,48.0,0.08311142772436142,-0.09717434644699097,1.120548129081726,16:30:49.153958
-51.0,47.0,-0.11589869111776352,0.01377112977206707,1.1087911128997803,16:30:49.262737
-52.0,48.0,-0.009742222726345062,-0.010439993813633919,1.1127102375030518,16:30:49.366056
-44.0,65.0,0.057836078107357025,0.05926675722002983,1.236289620399475,16:30:49.469414
-33.0,75.0,-0.11084362119436264,-0.04609153792262077,1.2294965982437134,16:30:49.572693
-33.0,75.0,-0.11084362119436264,-0.04609153792262077,1.2294965982437134,16:30:49.676055
-9.0,97.0,-0.02676982618868351,-0.07003660500049591,1.1712340116500854,16:30:49.779233
0.0,102.0,0.12301987409591675,0.045963943004608154,1.1166291236877441,16:30:49.882422
0.0,101.0,-0.024109262973070145,0.026807887479662895,1.1639186143875122,16:30:49.985977
0.0,97.0,0.06315720081329346,0.0621933750808239,1.0923312902450562,16:30:50.089052
36.0,93.0,0.05703790858387947,0.05740436166524887,0.6084643602371216,16:30:50.192107
57.0,82.0,-0.0342194065451622,-0.03518323227763176,0.3511160612106323,16:30:50.295085
68.0,80.0,0.10253353416919708,0.055009856820106506,0.16561627388000488,16:30:50.402981
80.0,76.0,0.10891889035701752,0.12923957407474518,-0.011000409722328186,16:30:50.506208
91.0,79.0,-0.052311234176158905,-0.05433928593993187,-0.1390213817358017,16:30:50.609433
112.0,86.0,0.07912058383226395,0.09012928605079651,-0.29630428552627563,16:30:50.712566
122.0,84.0,-0.011072504334151745,-0.023742809891700745,-0.39976611733436584,16:30:50.815859
145.0,70.0,0.15255212783813477,0.10822112113237381,-0.8379113674163818,16:30:50.919499
143.0,59.0,0.15361635386943817,0.030532676726579666,-0.9311837553977966,16:30:51.022533
146.0,54.0,0.057570021599531174,0.03931253403425217,-1.0707005262374878,16:30:51.126795
146.0,55.0,0.008349605835974216,-0.03651351109147072,-1.0529344081878662,16:30:51.230126
147.0,55.0,0.14563466608524323,0.03186295926570892,-1.0558083057403564,16:30:51.333459
151.0,49.0,0.033092841506004333,-0.026669427752494812,-1.054502010345459,16:30:51.436797
149.0,45.0,-0.06561405211687088,-0.0673760399222374,-1.1822617053985596,16:30:51.540035
147.0,45.0,-0.02331109531223774,0.03957859054207802,-1.1872258186340332,16:30:51.643267
148.0,48.0,0.15095579624176025,0.1922949105501175,-1.12870192527771,16:30:51.746584
152.0,48.0,0.003826648462563753,0.023615213111042976,-1.1313146352767944,16:30:51.850324
150.0,50.0,0.026707490906119347,-0.037577737122774124,-1.1352335214614868,16:30:51.953124
70.0,14.0,-0.0014944777358323336,-0.02613731473684311,-0.90479576587677,16:30:52.055862
0.0,0.0,-0.0017605337779968977,-0.02134830318391323,0.030541088432073593,16:30:52.158625
0.0,0.0,0.000900029088370502,-0.0016601355746388435,0.0010178850498050451,16:30:52.265034
0.0,0.0,0.0003679164219647646,-0.00032985443249344826,0.000756617751903832,16:30:52.367908
0.0,0.0,-0.00016419612802565098,-0.001128023024648428,0.00023408317065332085,16:30:52.470797
0.0,0.0,0.00010186014696955681,-0.0005959104746580124,-2.71841163339559e-05,16:30:52.573792
0.0,0.0,0.00010181241668760777,-0.0011290335096418858,0.0002297172468388453,16:30:52.676828
0.0,0.0,-0.0009629237465560436,0.0007376470603048801,-2.787935227388516e-05,16:30:52.779713
0.0,0.0,0.0003702794201672077,-5.5202748626470566e-05,-0.0010740006109699607,16:30:52.882897
0.0,0.0,0.0006319121457636356,-5.5208802223205566e-05,-2.3916683858260512e-05,16:30:52.986034
0.0,0.0,-0.0009617027826607227,-5.487585440278053e-05,-2.0778088583028875e-05,16:30:53.089004
0.0,0.0,0.0008978658588603139,-0.0011168490163981915,-0.0005438571097329259,16:30:53.191960
0.0,0.0,0.00036433688364923,0.0007494566962122917,-0.0005426243296824396,16:30:53.294769
0.0,0.0,-0.00043242890387773514,0.0004840935580432415,-0.0008020785171538591,16:30:53.399776
0.0,0.0,-0.0001666711177676916,0.00021452642977237701,0.00024933594977483153,16:30:53.502810
0.0,0.0,-0.0001662643626332283,0.00021421117708086967,-8.916319529816974e-06,16:30:53.605771
0.0,0.0,-0.0004313248209655285,0.0012764879502356052,0.0005181030719541013,16:30:53.709555
0.0,0.0,0.0003628621343523264,0.0002131843939423561,-0.0010486602550372481,16:30:53.812873
0.0,0.0,0.0022238860838115215,-0.0003178166225552559,-0.0005281968624331057,16:30:53.915758
0.0,0.0,0.00036149192601442337,-0.00058387266471982,0.000516872329171747,16:30:54.018558
0.0,0.0,0.0014257171424105763,-0.011492181569337845,0.025075998157262802,16:30:54.122779
-23.0,0.0,-0.0169321671128273,-0.008033448830246925,-0.025348588824272156,16:30:54.225718
-39.0,-36.0,-0.009482590481638908,0.02788415178656578,0.0033908123150467873,16:30:54.328519
-54.0,-54.0,-0.07386821508407593,0.04730626195669174,0.04702244699001312,16:30:54.431320
-64.0,-63.0,0.0032881111837923527,-0.10221737623214722,0.039706967771053314,16:30:54.534362
-79.0,-78.0,0.06581134349107742,-0.039428092539310455,0.008877425454556942,16:30:54.637508
-91.0,-87.0,-0.17922651767730713,-0.1791076511144638,0.017499245703220367,16:30:54.740565
-100.0,-97.0,0.09427937120199203,0.021764857694506645,0.016192909330129623,16:30:54.846425
-104.0,-100.0,0.06820584833621979,0.19390328228473663,-0.003663404379040003,16:30:54.949791
-104.0,-106.0,-0.1645934283733368,-0.06363921612501144,0.013318968936800957,16:30:55.052939
-105.0,-102.0,0.00408628024160862,-0.0008499291725456715,0.06191468611359596,16:30:55.156405
-54.0,-53.0,0.08816007524728775,0.0826917514204979,0.13872727751731873,16:30:55.262323
0.0,-11.0,0.03707726299762726,0.034003447741270065,-0.06871895492076874,16:30:55.365449
0.0,0.0,9.543565101921558e-05,-0.0016480977647006512,-0.000789464102126658,16:30:55.468703
0.0,0.0,0.0008936045924201608,-0.00058387266471982,-5.66226208320586e-06,16:30:55.572081
0.0,0.0,-0.001234845956787467,-0.005904998630285263,0.003129545133560896,16:30:55.675442
17.0,0.0,-0.002299071289598942,0.037462182343006134,-0.10764779150485992,16:30:55.778764
17.0,0.0,-0.002299071289598942,0.037462182343006134,-0.10764779150485992,16:30:55.882143
63.0,44.0,-0.01161104254424572,-0.018409645184874535,-0.21581244468688965,16:30:55.986472
72.0,37.0,-0.1661897599697113,-0.06417132914066315,-0.348013699054718,16:30:56.089824
97.0,39.0,0.04053599387407303,-0.008299505338072777,-0.5797577500343323,16:30:56.194614
117.0,44.0,-0.04593230411410332,-0.05964837223291397,-0.7879878282546997,16:30:56.299316
135.0,51.0,0.06953613460063934,-0.046611614525318146,-0.952847421169281,16:30:56.405854
147.0,54.0,0.058893878012895584,0.06273752450942993,-0.9802805185317993,16:30:56.509448
113.0,-22.0,-0.008950479328632355,-0.0027123233303427696,-0.9836770296096802,16:30:56.612835
0.0,10.0,-0.003629352431744337,-0.01415274478495121,0.018544314429163933,16:30:56.716174
0.0,10.0,-0.0004366768989712,-0.0016480977647006512,0.0002556050312705338,16:30:56.819411
0.0,0.0,0.0006275482010096312,-0.0003178166225552559,0.0007781396270729601,16:30:56.922467
0.0,0.0,9.543565101921558e-05,-0.00058387266471982,0.0002556050312705338,16:30:57.025584
0.0,0.0,0.0006275482010096312,-0.0003178166225552559,0.0007781396270729601,16:30:57.128725
0.0,0.0,-0.0004366768989712,0.000214296393096447,-5.66226208320586e-06,16:30:57.232202
0.0,0.0,0.0032881111837923527,-0.001382041722536087,0.022463325411081314,16:30:57.335462
-20.0,21.0,-0.010546816512942314,0.00872809812426567,0.4177607297897339,16:30:57.438883
-16.0,18.0,-0.011344986036419868,-0.013886688277125359,0.42925646901130676,16:30:57.544678
-21.0,24.0,-0.024115687236189842,-0.02452893927693367,0.4394459128379822,16:30:57.647844
0.0,0.0,-0.009482590481638908,-0.01229034923017025,-0.05957460403442383,16:30:57.751298
0.0,0.0,0.0011596608674153686,0.0018106340430676937,-0.000266929593635723,16:30:57.854451
0.0,0.0,-0.0015009022317826748,0.0007464089430868626,-0.000789464102126658,16:30:57.960001
25.0,26.0,-0.012675266712903976,0.011920773424208164,-0.009672551415860653,16:30:58.062979
30.0,30.0,0.0527745857834816,0.07896696776151657,0.010967562906444073,16:30:58.166146
45.0,45.0,0.03015979938209057,0.09226977825164795,-0.001050731516443193,16:30:58.269175
52.0,52.0,-0.008418366312980652,-0.0990247055888176,-0.038150686770677567,16:30:58.372267
0.0,17.0,-0.02757441997528076,-0.020005982369184494,0.005742218345403671,16:30:58.475242
0.0,17.0,0.0030220551416277885,0.004471196793019772,-5.66226208320586e-06,16:30:58.578478
0.0,17.0,-0.002299071289598942,-0.002446266822516918,0.0002556050312705338,16:30:58.687093
0.0,0.0,9.543565101921558e-05,0.0012785214930772781,0.000516872329171747,16:30:58.790502
0.0,0.0,9.543565101921558e-05,0.0004803524352610111,0.0002556050312705338,16:30:58.894077
0.0,0.0,9.543565101921558e-05,0.0004803524352610111,0.0002556050312705338,16:30:58.997523
0.0,0.0,-0.002565127331763506,-0.0016480977647006512,0.0013006742810830474,16:30:59.102827
0.0,0.0,-0.0017665724735707045,-0.0011113048531115055,0.0007758408901281655,16:30:59.206069
0.0,0.0,-0.00016781804151833057,-5.034264177083969e-05,0.0007733531529083848,16:30:59.309412
0.0,0.0,0.0006332744378596544,0.00048327911645174026,0.0005041618132963777,16:30:59.412816
0.0,0.0,-0.0006974423304200172,-0.0005810651928186417,0.0002425586135359481,16:30:59.522447
0.0,0.0,0.0001006624661386013,-0.000311780720949173,-0.001320733455941081,16:30:59.625929
0.0,0.0,0.00036366633139550686,0.0010223588906228542,-0.0007936049369163811,16:30:59.728911
0.0,0.0,0.0008950590854510665,-4.294048994779587e-05,-0.0005298026953823864,16:30:59.831969
0.0,0.0,-0.0006993813440203667,-0.0008407467976212502,-0.0005346557009033859,16:30:59.935221
0.0,0.0,-0.0001666999887675047,-0.002701043151319027,-0.00027405895525589585,16:31:00.038608
0.0,0.0,0.0003685527481138706,0.0007622293196618557,-0.001309569226577878,16:31:00.141697
0.0,0.0,0.0011636269045993686,0.0007590730674564838,-0.0007831084076315165,16:31:00.246351
0.0,0.0,0.00036419625394046307,0.00022665783762931824,-0.0007790719391778111,16:31:00.349883
0.0,0.0,-0.0006976253353059292,0.00102144293487072,0.0005275983130559325,16:31:00.453225
0.0,0.0,-0.000961407320573926,-0.0016424478963017464,0.0007880514021962881,16:31:00.556101
0.0,0.0,-0.0006942907348275185,-0.0011057020165026188,-0.0005133699160069227,16:31:00.662389
0.0,0.0,-0.0012204761151224375,-0.0008368962444365025,1.0084839232149534e-05,16:31:00.765420
0.0,0.0,0.00011364324018359184,-0.0005738153122365475,-0.0002510391641408205,16:31:00.868505
0.0,0.0,-0.00094936927780509,-0.00057560158893466,0.0005299177137203515,16:31:00.971389
0.0,0.0,-0.00014976412057876587,-0.0013707289472222328,-0.0012963839108124375,16:31:01.074717
0.0,0.0,0.00011302554048597813,-0.0008388133719563484,0.00027745612896978855,16:31:01.177760
0.0,0.0,-0.0009491092059761286,-0.0005739768967032433,1.3394627785601187e-05,16:31:01.281032
0.0,0.0,0.000646672211587429,-0.0003108507953584194,-0.001027584308758378,16:31:01.389357
0.0,0.0,-0.0009506477508693933,-0.00111392792314291,-0.0007678396650590003,16:31:01.494010
0.0,0.0,-0.0004185349680483341,0.0007484662346541882,0.0013222986599430442,16:31:01.598619
0.0,0.0,-0.005739660933613777,-0.0035084346309304237,-0.08306702971458435,16:31:01.703027
31.0,25.0,-0.03394163027405739,-0.04261871054768562,-0.17686200141906738,16:31:01.807554
41.0,32.0,0.04560920596122742,0.11196000128984451,-0.09247265011072159,16:31:01.912143
52.0,34.0,-0.02196909487247467,0.036932121962308884,-0.1588345468044281,16:31:02.015197
69.0,36.0,0.08126074820756912,0.021234802901744843,-0.28554919362068176,16:31:02.118567
105.0,47.0,0.10467370599508286,0.005271423142403364,-0.5925382375717163,16:31:02.229859
117.0,50.0,0.0030401968397200108,-0.013884630985558033,-0.7208204865455627,16:31:02.333161
147.0,51.0,-0.25982344150543213,-0.0476737804710865,-1.0735313892364502,16:31:02.436161
153.0,51.0,0.04614131897687912,0.12659309804439545,-1.1127214431762695,16:31:02.539327
148.0,52.0,0.04108624905347824,0.026821982115507126,-1.1074960231781006,16:31:02.645283
148.0,53.0,-0.0882171168923378,0.09493239969015121,-1.1142890453338623,16:31:02.748848
149.0,55.0,0.031242165714502335,0.1021159216761589,-1.13571298122406,16:31:02.851851
152.0,53.0,0.039755966514348984,-0.0059029413387179375,-1.149298906326294,16:31:02.955665
148.0,56.0,0.10414159297943115,0.09785901755094528,-1.1490375995635986,16:31:03.063390
87.0,19.0,0.0046365344896912575,0.14069408178329468,-1.0123947858810425,16:31:03.166704
0.0,0.0,-0.00015247869305312634,0.0015466348268091679,-0.00024530512746423483,16:31:03.270074
0.0,0.0,-0.0004185349680483341,0.0012805787846446037,-0.00024530512746423483,16:31:03.374653
0.0,0.0,0.00011357758194208145,0.00021635368466377258,0.00027722949744202197,16:31:03.482499
0.0,15.0,0.01208611112087965,0.0007484662346541882,0.05383702367544174,16:31:03.586063
25.0,26.0,0.013682449236512184,-0.012554348446428776,0.011772990226745605,16:31:03.689393
39.0,40.0,-0.024363601580262184,0.0018126913346350193,-0.01748894713819027,16:31:03.792511
47.0,49.0,-0.05469401925802231,-0.04527927190065384,0.039989858865737915,16:31:03.901087
54.0,60.0,0.06849005073308945,0.05928085371851921,0.03920605406165123,16:31:04.007023
52.0,77.0,-0.040326979011297226,-0.01574702560901642,0.3216359615325928,16:31:04.112904
60.0,99.0,-0.04511599242687225,0.05529000982642174,0.37493452429771423,16:31:04.219033
57.0,119.0,0.05146244540810585,0.09413422644138336,0.6895003318786621,16:31:04.328186
59.0,121.0,-0.01664796844124794,0.014051280915737152,0.7211136817932129,16:31:04.433995
69.0,114.0,-0.04165726155042648,-0.002178153023123741,0.5640920400619507,16:31:04.539751
85.0,101.0,-0.001482760300859809,-0.03915997967123985,0.20014670491218567,16:31:04.645656
13.0,0.0,0.017939351499080658,-0.009095617569983006,0.03424197807908058,16:31:04.751622
13.0,0.0,0.008627379313111305,0.010060437023639679,0.002367367735132575,16:31:04.857485
0.0,0.0,0.00011357758194208145,-0.0005818153731524944,-0.0010291070211678743,16:31:04.963338
0.0,0.0,0.00037963385693728924,-0.0005818153731524944,-0.00024530512746423483,16:31:05.069230
0.0,0.0,-0.0004185349680483341,0.00021635368466377258,1.5962194083840586e-05,16:31:05.175038
25.0,26.0,-0.0012167040258646011,0.04358353093266487,-0.0025967108085751534,16:31:05.290386
32.0,33.0,-0.05868486315011978,0.013253112323582172,-0.035777654498815536,16:31:05.396312
44.0,46.0,0.050398219376802444,-0.1426558941602707,0.012556792236864567,16:31:05.502175
37.0,38.0,0.019003575667738914,0.04704226553440094,0.007853981107473373,16:31:05.608387
13.0,16.0,-0.001482760300859809,-0.005370829254388809,0.0010610312456265092,16:31:05.714176
0.0,0.0,-0.00015247869305312634,-0.0003157593309879303,-0.0010291070211678743,16:31:05.824178
0.0,0.0,0.00037963385693728924,-0.0005818153731524944,-0.00024530512746423483,16:31:05.930310
0.0,0.0,-0.002280929358676076,-0.00723322294652462,-0.0109572634100914,16:31:06.036158
12.0,-9.0,-0.003345154458656907,-0.015480968169867992,-0.15099653601646423,16:31:06.140055
24.0,-9.0,0.009159492328763008,0.0028769164346158504,-0.24087247252464294,16:31:06.246600
48.0,0.0,-0.00015247869305312634,-0.006701110862195492,-0.5138968229293823,16:31:06.350174
49.0,0.0,-0.03074895218014717,0.011656774207949638,-0.5990699529647827,16:31:06.453684
44.0,0.0,0.0030401968397200108,-0.04208659753203392,-0.5243474841117859,16:31:06.557071
44.0,-16.0,-0.02196909487247467,-0.02266448736190796,-0.694955050945282,16:31:06.664648
20.0,0.0,-0.04165726155042648,-0.0043066032230854034,-0.3500822186470032,16:31:06.767920
20.0,0.0,-0.0012167040258646011,-0.0005818153731524944,-0.00860585831105709,16:31:06.871210
0.0,0.0,-0.0012167040258646011,-0.0003157593309879303,0.0005384967662394047,16:31:06.974433
0.0,0.0,0.0011778027983382344,-0.0003157593309879303,-0.0005065723671577871,16:31:07.088584
